city_name,country_name,latitude,longitude
Qarshi,Uzbekistan,38.8704,65.8
Baoding,China,38.8704,115.48
Lincoln,United States,38.8749,-121.2943
Woodstock,United States,38.8753,-78.5158
Grandview,United States,38.8802,-94.5227
Badajoz,Spain,38.8804,-6.97
Hays,United States,38.8806,-99.3214
East Alton,United States,38.8837,-90.1077
Olathe,United States,38.884,-94.8194
Falls Church,United States,38.8846,-77.1751
Bingol,Turkey,38.885,40.498
Greenville,United States,38.8867,-89.3894
Overland Park,United States,38.8871,-94.6871
Auburn,United States,38.8948,-121.0778
Lamia,Greece,38.899,22.434
Vienna,United States,38.8996,-77.2597
Catanzaro,Italy,38.9004,16.6
Bethalto,United States,38.9016,-90.0472
Alton,United States,38.9033,-90.1523
Washington,United States,38.9047,-77.0163
Leawood,United States,38.9076,-94.6258
Yardimli,Azerbaijan,38.9077,48.2405
Milford,United States,38.9095,-75.4232
Ordubad,Azerbaijan,38.9096,46.0227
Merida,Spain,38.912,-6.338
Lees Summit,United States,38.9172,-94.3816
Sakata,Japan,38.92,139.8501
Dalian,China,38.9228,121.6298
Abilene,United States,38.9229,-97.2247
Elkins,United States,38.9237,-79.854
Cheverly,United States,38.9253,-76.9139
Front Royal,United States,38.926,-78.1837
Glenarden,United States,38.9291,-76.8574
Zhangye,China,38.93,100.45
Eudora,United States,38.9345,-95.0957
South Lake Tahoe,United States,38.9393,-119.9828
Bladensburg,United States,38.9423,-76.9265
Mount Rainier,United States,38.9426,-76.9645
Union,United States,38.9472,-84.6731
Seymour,United States,38.9474,-85.8914
Columbia,United States,38.9475,-92.3263
Independence,United States,38.9512,-84.5492
Bowie,United States,38.9577,-76.7421
Godfrey,United States,38.9582,-90.2158
Clearlake,United States,38.959,-122.6331
Boonville,United States,38.9598,-92.7524
Lawrence,United States,38.9603,-95.2643
Lenexa,United States,38.9608,-94.802
Hyattsville,United States,38.9612,-76.9548
Alexandria,United States,38.9622,-84.3861
Riverdale Park,United States,38.9645,-76.9265
New Carrollton,United States,38.9663,-76.8769
Herndon,United States,38.9699,-77.3867
Annapolis,United States,38.9705,-76.5047
Troy,United States,38.971,-90.9717
Vandalia,United States,38.9754,-89.1117
Gyzlarbat,Turkmenistan,38.9755,56.2778
Takoma Park,United States,38.981,-77.0028
Prairie Village,United States,38.9873,-94.6362
Wildwood,United States,38.9886,-74.8199
Florence,United States,38.9893,-84.6469
Buckhannon,United States,38.9927,-80.2279
Strasburg,United States,38.9944,-78.3541
Raytown,United States,38.9944,-94.4641
Middleport,United States,38.9948,-82.0643
Elsmere,United States,38.9949,-84.6017
Greenbelt,United States,38.9953,-76.8885
College Park,United States,38.9964,-76.9337
Woodland Park,United States,38.9988,-105.0595
Odessa,United States,38.9988,-93.9666
Albacete,Spain,39.0003,-1.87
Oak Grove,United States,39.0074,-94.1278
Robinson,United States,39.0089,-87.733
Edgewood,United States,39.0091,-84.5604
Taylor Mill,United States,39.0092,-84.4987
Erlanger,United States,39.0109,-84.5863
Staunton,United States,39.0112,-89.7935
Blue Springs,United States,39.0124,-94.2722
Cold Spring,United States,39.013,-84.4349
North Vernon,United States,39.0151,-85.6287
Shawnee,United States,39.0158,-94.8076
Grain Valley,United States,39.0166,-94.2086
Merriam,United States,39.0186,-94.6934
Pyongyang,"Korea, North",39.0194,125.7547
Junction City,United States,39.0268,-96.8495
Mission,United States,39.0269,-94.6568
Masalli,Azerbaijan,39.0278,48.6703
Covington,United States,39.0334,-84.5166
Topeka,United States,39.0347,-95.6955
Highland Heights,United States,39.0355,-84.4567
Linton,United States,39.0357,-87.1587
Roeland Park,United States,39.0358,-94.6374
Lakeport,United States,39.0392,-122.9218
Fort Mitchell,United States,39.0459,-84.5562
Jackson,United States,39.046,-82.6494
Fort Wright,United States,39.0462,-84.5362
Shahrisabz,Uzbekistan,39.0618,66.8315
Villa Hills,United States,39.0656,-84.5951
Monument,United States,39.0736,-104.8468
Fort Thomas,United States,39.0802,-84.4518
Bonner Springs,United States,39.0817,-94.8778
Crotone,Italy,39.0833,17.1233
Rockville,United States,39.0834,-77.1553
Newport,United States,39.0855,-84.4868
Independence,United States,39.0871,-94.3503
Grand Junction,United States,39.0881,-108.5675
Zangilan,Azerbaijan,39.0884,46.6513
Laurel,United States,39.0955,-76.8629
Lawrenceburg,United States,39.0989,-84.8713
Bellevue,United States,39.1011,-84.4776
Leesburg,United States,39.1057,-77.5543
Tonganoxie,United States,39.1084,-95.0825
Turkmenabat,Turkmenistan,39.11,63.58
Mitilini,Greece,39.1104,26.5546
Dayton,United States,39.1127,-84.4639
Marshall,United States,39.1145,-93.201
Tunceli,Turkey,39.1167,39.5333
Wellston,United States,39.1172,-82.5375
Jerseyville,United States,39.118,-90.3276
Effingham,United States,39.12,-88.5509
Kansas City,United States,39.1234,-94.7443
Kansas City,United States,39.1239,-94.5541
Gillespie,United States,39.1258,-89.8173
Tianjin,China,39.13,117.2
Gaithersburg,United States,39.1347,-77.213
Yuba City,United States,39.1357,-121.6381
Purcellville,United States,39.1378,-77.7109
Cincinnati,United States,39.1412,-84.506
Kirsehir,Turkey,39.142,34.171
Ukiah,United States,39.1461,-123.2101
Williams,United States,39.1489,-122.1373
Carson City,United States,39.1512,-119.7474
Marysville,United States,39.1518,-121.5835
Fruita,United States,39.154,-108.7285
Cheviot,United States,39.1578,-84.6138
Dover,United States,39.16,-75.5204
Norwood,United States,39.1604,-84.4534
Wonsan,"Korea, North",39.1605,127.4308
Mexico,United States,39.1626,-91.8711
Bloomington,United States,39.1637,-86.5257
Hillsboro,United States,39.167,-89.4735
Milford,United States,39.17,-84.281
Winchester,United States,39.1734,-78.1745
Madeira,United States,39.1854,-84.3734
Manhattan,United States,39.1883,-96.605
The Village of Indian Hill,United States,39.1917,-84.3341
Aspen,United States,39.1948,-106.837
Litchfield,United States,39.1963,-89.6288
Parkville,United States,39.2004,-94.7222
Kapan,Azerbaijan,39.2015,46.415
Deer Park,United States,39.2037,-84.3975
Colusa,United States,39.2049,-122.0095
Kapan,Armenia,39.2075,46.4058
Naxcivan,Azerbaijan,39.2092,45.4122
Columbus,United States,39.2094,-85.9178
Calilabad,Azerbaijan,39.2096,48.4919
Hillsboro,United States,39.2124,-83.6113
Gladstone,United States,39.2134,-94.5593
North College Hill,United States,39.2174,-84.5517
Chestertown,United States,39.2188,-76.071
Cagliari,Italy,39.2224,9.104
Grass Valley,United States,39.2236,-121.0549
Reading,United States,39.2241,-84.4332
Wyoming,United States,39.2295,-84.4814
Ellettsville,United States,39.2308,-86.6221
Santarem,Portugal,39.231,-8.682
Hangu,China,39.232,117.777
Shizuishan,China,39.2333,106.769
Mount Healthy,United States,39.2339,-84.5474
Liberty,United States,39.2393,-94.4191
Lansing,United States,39.2435,-94.8981
P'yongsong,"Korea, North",39.2464,125.8719
Leadville,United States,39.2467,-106.2935
Blue Ash,United States,39.2478,-84.3824
Montgomery,United States,39.2494,-84.3457
Harrison,United States,39.257,-84.7883
Parkersburg,United States,39.2624,-81.5419
Loveland,United States,39.2679,-84.2731
Ocean City,United States,39.2687,-74.602
Charles Town,United States,39.2746,-77.8632
Richmond,United States,39.2758,-93.9734
Carlinville,United States,39.2782,-89.8766
Live Oak,United States,39.2788,-121.6624
Belpre,United States,39.2815,-81.5971
Sharonville,United States,39.2824,-84.4069
Forest Park,United States,39.286,-84.5259
Clarksburg,United States,39.2862,-80.323
Portalegre,Portugal,39.29,-7.423
Springdale,United States,39.2909,-84.476
Smyrna,United States,39.2922,-75.6079
Batesville,United States,39.2974,-85.2139
Shuozhou,China,39.3004,112.42
Bridgeport,United States,39.3036,-80.2476
Baltimore,United States,39.3051,-76.6144
Somers Point,United States,39.3167,-74.6069
Brunswick,United States,39.318,-77.6253
Leavenworth,United States,39.3225,-94.9246
Vienna,United States,39.3236,-81.5381
Ranson,United States,39.325,-77.8667
Athens,United States,39.3269,-82.0988
Fairfield,United States,39.3301,-84.5405
Margate City,United States,39.3307,-74.5071
Chillicothe,United States,39.3393,-82.9937
Excelsior Springs,United States,39.3395,-94.2377
Grafton,United States,39.3409,-80.0162
Linwood,United States,39.3435,-74.5707
Qubadli,Azerbaijan,39.3444,46.5818
Bowling Green,United States,39.3447,-91.2031
Truckee,United States,39.3455,-120.1848
Ventnor City,United States,39.3457,-74.486
Greensburg,United States,39.3515,-85.5024
Greenfield,United States,39.3536,-83.3883
Kearney,United States,39.3548,-94.3589
Mason,United States,39.3563,-84.3034
Ephraim,United States,39.3577,-111.5819
Platte City,United States,39.3584,-94.7676
Gridley,United States,39.3622,-121.6972
Basalt,United States,39.3663,-107.0412
Volos,Greece,39.37,22.95
Northfield,United States,39.3723,-74.5556
Mount Airy,United States,39.3743,-77.1535
Castle Rock,United States,39.3761,-104.8536
Neftcala,Azerbaijan,39.3768,49.247
Atlantic City,United States,39.3795,-74.4524
Munchon,"Korea, North",39.3813,127.2517
Pana,United States,39.3828,-89.0642
Colby,United States,39.3852,-101.0455
Pleasantville,United States,39.3897,-74.5168
Millville,United States,39.3903,-75.0561
Smithville,United States,39.3918,-94.575
Hamilton,United States,39.3938,-84.5652
Carbondale,United States,39.3946,-107.2145
Cabrayil,Azerbaijan,39.3992,47.0283
Qivraq,Azerbaijan,39.3994,45.1151
Urgut,Uzbekistan,39.4007,67.2607
Willits,United States,39.405,-123.3494
Sahbuz,Azerbaijan,39.4072,45.5739
Brigantine,United States,39.4127,-74.3802
Moberly,United States,39.4185,-92.4364
Kutahya,Turkey,39.42,29.93
Absecon,United States,39.4221,-74.4941
Martinsville,United States,39.4228,-86.4207
Sunchon,"Korea, North",39.4236,125.939
Marietta,United States,39.424,-81.4465
Lebanon,United States,39.4248,-84.2139
Bridgeton,United States,39.4284,-75.2284
Shepherdstown,United States,39.4318,-77.8048
Frederick,United States,39.4334,-77.4154
Celeken,Turkmenistan,39.4362,53.1226
Wilmington,United States,39.4387,-83.8184
Keyser,United States,39.4394,-78.9823
Fort Bragg,United States,39.4416,-123.8033
Middletown,United States,39.4451,-75.7165
Monroe,United States,39.4461,-84.3666
Nelsonville,United States,39.456,-82.2219
Martinsburg,United States,39.458,-77.9779
Bilasuvar,Azerbaijan,39.4583,48.545
Castle Pines,United States,39.4625,-104.8706
Vineland,United States,39.4652,-74.9981
Terre Haute,United States,39.4654,-87.3763
Fallon,United States,39.4739,-118.778
Kashgar,China,39.4763,75.9699
Fairmont,United States,39.4768,-80.149
Mattoon,United States,39.4774,-88.3623
Trenton,United States,39.4791,-84.462
Walkersville,United States,39.4832,-77.356
Charleston,United States,39.4845,-88.1779
Valencia,Spain,39.485,-0.4
Sin-Ni,"Korea, North",39.488,125.464
Westernport,United States,39.488,-79.0429
Franklin,United States,39.4935,-86.0541
Breckenridge,United States,39.4997,-106.0433
Oroville,United States,39.5,-121.5647
Middletown,United States,39.5032,-84.3659
Oxford,United States,39.5058,-84.744
Parker,United States,39.5075,-104.7746
Balkanabat,Turkmenistan,39.5124,54.3649
Aberdeen,United States,39.5146,-76.1731
Willows,United States,39.5147,-122.1992
Langfang,China,39.5204,116.68
Brazil,United States,39.5232,-87.1244
Lone Tree,United States,39.5308,-104.871
Shelbyville,United States,39.5319,-85.7753
Taylorville,United States,39.5328,-89.2804
Bel Air,United States,39.5347,-76.346
Rifle,United States,39.5361,-107.7719
Washington Court House,United States,39.5384,-83.4276
Logan,United States,39.5386,-82.4063
Zhuozhou,China,39.5401,115.79
Bargersville,United States,39.5414,-86.2004
Glenwood Springs,United States,39.5459,-107.3348
Havre de Grace,United States,39.5471,-76.1135
Reno,United States,39.5487,-119.8486
Franklin,United States,39.5537,-84.295
Sarur,Azerbaijan,39.5544,44.9826
Fernley,United States,39.5612,-119.1925
Springboro,United States,39.5612,-84.2348
New Whiteland,United States,39.5618,-86.0994
Atchison,United States,39.5629,-95.1368
Concordia,United States,39.5669,-97.6472
Salem,United States,39.568,-75.4723
Sparks,United States,39.5727,-119.7131
Palma,Spain,39.5743,2.6542
New Castle,United States,39.5785,-107.5262
Westminster,United States,39.5799,-77.0066
Carlisle,United States,39.5808,-84.3201
Polatli,Turkey,39.5842,32.1472
Littleton,United States,39.5912,-105.0193
Centennial,United States,39.5927,-104.8674
Salyan,Azerbaijan,39.5962,48.9848
Fuzuli,Azerbaijan,39.6009,47.1453
Greenwood,United States,39.6019,-86.1073
Mooresville,United States,39.6038,-86.3677
Price,United States,39.604,-110.8004
Circleville,United States,39.6062,-82.9335
Elkton,United States,39.6066,-75.8205
Hampstead,United States,39.6109,-76.8552
Paris,United States,39.6148,-87.6905
Greenwood Village,United States,39.6152,-104.913
Kerkira,Greece,39.6154,19.9147
Rushville,United States,39.6154,-85.4464
Thurmont,United States,39.6205,-77.4074
Tangshan,China,39.6243,118.1944
Wafangdian,China,39.6259,121.996
Gypsum,United States,39.6286,-106.9343
Larissa,Greece,39.6304,22.42
Miamisburg,United States,39.6323,-84.2725
Germantown,United States,39.6325,-84.3645
Centerville,United States,39.6339,-84.1448
Eagle,United States,39.6368,-106.8157
Cherry Hills Village,United States,39.6375,-104.9481
Morgantown,United States,39.6379,-79.9468
Bellbrook,United States,39.6384,-84.0865
Vail,United States,39.6386,-106.3608
Hagerstown,United States,39.6401,-77.7217
Greencastle,United States,39.6431,-86.8419
Lacin,Azerbaijan,39.6434,46.5462
Avon,United States,39.6448,-106.5138
Sheridan,United States,39.6466,-105.0181
Englewood,United States,39.6469,-104.9942
Balikesir,Turkey,39.6504,27.89
Frostburg,United States,39.6507,-78.9271
Cumberland,United States,39.6515,-78.7585
Taneytown,United States,39.6562,-77.1688
Silverthorne,United States,39.6563,-106.0869
Hammonton,United States,39.6571,-74.7679
Connersville,United States,39.6582,-85.141
Manchester,United States,39.6585,-76.8881
Clinton,United States,39.6607,-87.4046
Clayton,United States,39.6629,-75.0782
New Martinsville,United States,39.6636,-80.8569
Wuhai,China,39.6647,106.8122
Ioanina,Greece,39.6679,20.8509
New Castle,United States,39.6689,-75.5684
Samarqand,Uzbekistan,39.67,66.945
Chatham,United States,39.6714,-89.6962
Newark,United States,39.6777,-75.7573
Chongju,"Korea, North",39.6813,125.2163
Zhuanghe,China,39.6823,122.9619
Xenia,United States,39.6827,-83.9414
Kettering,United States,39.6956,-84.1495
Lakewood,United States,39.6977,-105.117
Moraine,United States,39.6983,-84.2458
Plainfield,United States,39.7005,-86.3726
Glassboro,United States,39.7014,-75.1119
Glendale,United States,39.7036,-104.9352
Emmitsburg,United States,39.705,-77.3217
Nephi,United States,39.7072,-111.8322
Aurora,United States,39.7085,-104.7274
Hannibal,United States,39.7097,-91.3936
Akita,Japan,39.71,140.09
Beech Grove,United States,39.7153,-86.087
Agri,Turkey,39.7198,43.0513
Morioka,Japan,39.72,141.13
Oakwood,United States,39.7202,-84.1734
Kogon,Uzbekistan,39.7211,64.5458
Heydarabad,Azerbaijan,39.7229,44.8485
Ashville,United States,39.7248,-82.9581
Lancaster,United States,39.7249,-82.6049
Jacksonville,United States,39.7291,-90.232
Beavercreek,United States,39.7312,-84.0627
Pitman,United States,39.7332,-75.1307
Wilmington,United States,39.7349,-75.5286
New Freedom,United States,39.7353,-76.6967
Elsmere,United States,39.7385,-75.5946
Leiria,Portugal,39.739,-8.805
Golden,United States,39.7406,-105.2122
Littlestown,United States,39.7452,-77.0891
Sivas,Turkey,39.7454,37.035
Orland,United States,39.7461,-122.185
Caldwell,United States,39.7467,-81.5127
Cameron,United States,39.7469,-94.2364
Eaton,United States,39.7506,-84.6342
Edgewater,United States,39.7507,-105.0627
Waynesboro,United States,39.7525,-77.5822
Erzincan,Turkey,39.7526,39.4928
Stewartstown,United States,39.7528,-76.5925
Paradise,United States,39.7558,-121.6063
Chico,United States,39.7568,-121.816
Saint Joseph,United States,39.7598,-94.821
Susa,Azerbaijan,39.7601,46.7499
Avon,United States,39.7604,-86.3916
Danville,United States,39.7607,-86.5081
Yeghegnadzor,Armenia,39.7611,45.3333
Denver,United States,39.7621,-104.8759
Springfield,United States,39.7713,-89.6538
Wheat Ridge,United States,39.7728,-105.103
Beylaqan,Azerbaijan,39.7756,47.6186
Indianapolis,United States,39.7771,-86.1458
Mount Zion,United States,39.7792,-88.8828
Dayton,United States,39.7798,-84.1999
Bukhara,Uzbekistan,39.78,64.43
Riverside,United States,39.7836,-84.122
Cumberland,United States,39.7852,-85.9498
Oxford,United States,39.7858,-75.9801
Pine Hill,United States,39.7879,-74.9858
Berlin,United States,39.7914,-74.9373
Trotwood,United States,39.7927,-84.3165
Greenfield,United States,39.7937,-85.7739
Speedway,United States,39.7937,-86.2479
Chillicothe,United States,39.7947,-93.5498
Eskisehir,Turkey,39.795,30.53
Xocavand,Azerbaijan,39.7955,47.1099
Fairborn,United States,39.8031,-84.0141
Castelo Branco,Portugal,39.811,-7.488
Hanover,United States,39.8118,-76.9835
Stepanakert,Azerbaijan,39.8156,46.752
Lindenwold,United States,39.8171,-74.9894
Yozgat,Turkey,39.818,34.815
Jiayuguan,China,39.82,98.3
Hungnam,"Korea, North",39.8231,127.6232
Stratford,United States,39.8289,-75.0154
Yumen,China,39.83,97.73
Gettysburg,United States,39.8304,-77.2339
Richmond,United States,39.8318,-84.8904
Arvada,United States,39.8321,-105.1508
Brownsburg,United States,39.833,-86.3828
Woodbury,United States,39.8378,-75.1523
Brookville,United States,39.8393,-84.4176
Paulsboro,United States,39.8401,-75.2398
Canal Winchester,United States,39.8432,-82.8121
Kennett Square,United States,39.8438,-75.7113
Somerdale,United States,39.8454,-75.0217
Chester,United States,39.8456,-75.3718
Kirikkale,Turkey,39.8504,33.53
Runnemede,United States,39.8521,-75.074
Decatur,United States,39.8555,-88.9337
Groveport,United States,39.8587,-82.8976
Huber Heights,United States,39.8595,-84.113
Commerce City,United States,39.8638,-104.8434
Englewood,United States,39.8643,-84.3071
Federal Heights,United States,39.8651,-105.0154
Bellmawr,United States,39.8665,-75.0942
Grove City,United States,39.8665,-83.0703
Toledo,Spain,39.867,-4.0167
Lawrence,United States,39.8674,-85.9904
Barrington,United States,39.8689,-75.0514
Clayton,United States,39.8689,-84.3292
Brookhaven,United States,39.8715,-75.3918
Imisli,Azerbaijan,39.8724,48.0649
Sarande,Albania,39.877,20
Ridley Park,United States,39.8785,-75.3251
Vandalia,United States,39.879,-84.193
Haddon Heights,United States,39.8791,-75.0646
Westminster,United States,39.8837,-105.0627
Prospect Park,United States,39.8859,-75.3074
Norwood,United States,39.8864,-75.2964
Pickerington,United States,39.8889,-82.768
Folcroft,United States,39.8891,-75.277
Audubon,United States,39.8906,-75.0723
Gloucester City,United States,39.8923,-75.1173
London,United States,39.8936,-83.4375
Haddonfield,United States,39.8953,-75.0344
Quarryville,United States,39.8957,-76.1617
Waynesburg,United States,39.8983,-80.1855
Red Lion,United States,39.8986,-76.6078
Uniontown,United States,39.8994,-79.7244
Glenolden,United States,39.8996,-75.292
Kattaqorgon,Uzbekistan,39.9007,66.2608
Swarthmore,United States,39.9022,-75.3488
McCordsville,United States,39.9036,-85.923
Sharon Hill,United States,39.9075,-75.2678
Hamhung,"Korea, North",39.9101,127.5454
Union,United States,39.9102,-84.2962
Northglenn,United States,39.9107,-104.9783
Xocali,Azerbaijan,39.913,46.7903
Collingdale,United States,39.9151,-75.2776
Collingswood,United States,39.916,-75.0759
New Castle,United States,39.919,-85.3697
Media,United States,39.9198,-75.3888
Thornton,United States,39.9202,-104.9445
Erzurum,Turkey,39.9204,41.29
Darby,United States,39.921,-75.2611
Uroteppa,Tajikistan,39.9219,69.0015
Moundsville,United States,39.9221,-80.7422
Igdir,Turkey,39.9237,44.045
Ankara,Turkey,39.9272,32.8644
Beachwood,United States,39.9282,-74.2022
Corning,United States,39.9282,-122.182
Beijing,China,39.9289,116.3883
Clifton Heights,United States,39.9301,-75.2958
Qinhuangdao,China,39.9304,119.62
Springfield,United States,39.9304,-83.7961
Chambersburg,United States,39.9315,-77.6556
Saatli,Azerbaijan,39.9321,48.3689
Ali Bayramli,Azerbaijan,39.9323,48.9203
Yeadon,United States,39.9325,-75.2527
Quincy,United States,39.9335,-91.3796
Superior,United States,39.9348,-105.1584
Camden,United States,39.9361,-75.1072
Savannah,United States,39.939,-94.8279
Lansdowne,United States,39.9408,-75.276
New Carlisle,United States,39.9448,-84.0256
Artashat,Armenia,39.9539,44.5506
Broomfield,United States,39.9541,-105.0526
Zanesville,United States,39.9567,-82.0133
Reynoldsburg,United States,39.9588,-82.7943
Fishers,United States,39.959,-85.968
West Chester,United States,39.9601,-75.6058
Tipp City,United States,39.9642,-84.1861
Bexley,United States,39.965,-82.9342
York,United States,39.9651,-76.7315
Carmel,United States,39.9658,-86.1461
Whitehall,United States,39.9682,-82.8833
Castello,Spain,39.9704,-0.05
Whitestown,United States,39.9704,-86.3607
Louisville,United States,39.9708,-105.1441
Santaquin,United States,39.9713,-111.7936
Brighton,United States,39.9719,-104.7958
Grandview Heights,United States,39.9793,-83.0409
Coatesville,United States,39.985,-75.8199
Columbus,United States,39.9859,-82.9852
Agdam,Azerbaijan,39.991,46.9274
Lafayette,United States,39.9946,-105.0996
Zionsville,United States,39.999,-86.2921
Beardstown,United States,39.9996,-90.4181
Palmyra,United States,40.0025,-75.0359
Dover,United States,40.0033,-76.8484
Millersville,United States,40.0047,-76.3522
Somerset,United States,40.005,-79.0778
Downingtown,United States,40.0076,-75.7019
Philadelphia,United States,40.0076,-75.134
Sabirabad,Azerbaijan,40.0087,48.477
Pataskala,United States,40.0109,-82.7159
Connellsville,United States,40.0158,-79.5899
Cambridge,United States,40.0221,-81.5868
Turkmenbasy,Turkmenistan,40.023,52.9697
Heath,United States,40.0241,-82.4412
Gahanna,United States,40.0251,-82.8638
Upper Arlington,United States,40.0271,-83.0703
Boulder,United States,40.0274,-105.2514
Westfield,United States,40.0314,-86.1539
Lebanon,United States,40.0318,-86.455
Monticello,United States,40.0338,-88.5729
Columbia,United States,40.0347,-76.4943
Hilliard,United States,40.0348,-83.1547
Payson,United States,40.0352,-111.7409
Noblesville,United States,40.0354,-86.0056
Erie,United States,40.0384,-105.0409
Haciqabul,Azerbaijan,40.0387,48.9429
Lancaster,United States,40.0421,-76.3012
Troy,United States,40.0431,-84.2193
Crawfordsville,United States,40.0433,-86.8966
Shippensburg,United States,40.0485,-77.5227
Agcabadi,Azerbaijan,40.0501,47.4594
Salem,United States,40.054,-111.6722
Savoy,United States,40.06,-88.2552
Dacono,United States,40.0617,-104.95
Batken,Kyrgyzstan,40.0626,70.8194
Granville,United States,40.0648,-82.5025
California,United States,40.0692,-79.9152
Newark,United States,40.0703,-82.4252
Wheeling,United States,40.0753,-80.6951
Point Pleasant,United States,40.0772,-74.0702
Conshohocken,United States,40.0772,-75.3035
Burlington,United States,40.0783,-74.8523
Gjirokaster,Albania,40.079,20.149
Saint Clairsville,United States,40.0792,-80.8998
Datong,China,40.08,113.3
New Albany,United States,40.0808,-82.7926
Trenton,United States,40.0819,-93.603
Fort Lupton,United States,40.0829,-104.7982
Sinuiju,"Korea, North",40.0859,124.4213
Anderson,United States,40.0875,-85.6921
Worthington,United States,40.0949,-83.0209
Navoiy,Uzbekistan,40.1,65.3667
Jizzax,Uzbekistan,40.1004,67.83
New Holland,United States,40.1008,-76.09
Martins Ferry,United States,40.1014,-80.7252
Bristol,United States,40.1034,-74.8523
Greenville,United States,40.1042,-84.6209
Urbana,United States,40.1088,-83.7541
Frederick,United States,40.1096,-104.9677
Kalbacar,Azerbaijan,40.1098,46.0445
Spanish Fork,United States,40.11,-111.6407
Navoi,Uzbekistan,40.1104,65.355
Mount Joy,United States,40.1105,-76.5065
Urbana,United States,40.1106,-88.1972
Dublin,United States,40.1112,-83.1451
Saint Joseph,United States,40.1139,-88.0353
Champaign,United States,40.1148,-88.2731
Manasquan,United States,40.1185,-74.0449
Mapleton,United States,40.1191,-111.573
Norristown,United States,40.1224,-75.3399
Westerville,United States,40.1241,-82.9205
Phoenixville,United States,40.1358,-75.5201
Danville,United States,40.1422,-87.6113
Dunhuang,China,40.1427,94.662
Dandong,China,40.1436,124.3936
Canakkale,Turkey,40.1459,26.4064
Clinton,United States,40.1469,-88.9635
Bilecik,Turkey,40.15,29.983
Piqua,United States,40.1503,-84.2437
Firestone,United States,40.1505,-104.9479
Lincoln,United States,40.1507,-89.372
Monessen,United States,40.1519,-79.8828
Elizabethtown,United States,40.1534,-76.5991
Lititz,United States,40.154,-76.3044
Armavir,Armenia,40.1545,44.0382
Ambler,United States,40.1564,-75.2215
Springville,United States,40.1638,-111.6206
Powell,United States,40.1679,-83.08
Longmont,United States,40.1691,-105.0995
Red Bluff,United States,40.1734,-122.2414
Washington,United States,40.1739,-80.2465
Hatboro,United States,40.1775,-75.1054
Belmar,United States,40.18,-74.0257
Ephrata,United States,40.1811,-76.1812
Yerevan,Armenia,40.1812,44.5136
Yorktown,United States,40.183,-85.5123
Collegeville,United States,40.1873,-75.4581
Mahomet,United States,40.188,-88.3907
Kirksville,United States,40.1986,-92.5753
Muncie,United States,40.1989,-85.395
Union City,United States,40.1994,-84.8204
Carlisle,United States,40.1999,-77.2042
Bursa,Turkey,40.2,29.07
Coimbra,Portugal,40.2004,-8.4167
Middletown,United States,40.201,-76.7289
McCook,United States,40.2046,-100.6214
Morrisville,United States,40.2074,-74.7797
Mechanicsburg,United States,40.2115,-77.006
Zardab,Azerbaijan,40.2199,47.71
Asbury Park,United States,40.2226,-74.0118
Trenton,United States,40.2237,-74.764
Changping,China,40.2248,116.1944
Steelton,United States,40.2258,-76.8254
Marysville,United States,40.2276,-83.3594
New Cumberland,United States,40.2297,-76.8764
Permet,Albania,40.234,20.352
Lansdale,United States,40.2417,-75.2812
Camp Hill,United States,40.2422,-76.9274
Provo,United States,40.2458,-111.6457
Sunbury,United States,40.2472,-82.8659
Pottstown,United States,40.2508,-75.6445
Fort Morgan,United States,40.2561,-103.7907
Bayburt,Turkey,40.2563,40.2229
Brush,United States,40.2581,-103.6322
Alexandria,United States,40.2583,-85.676
Freehold,United States,40.2595,-74.2753
Birdsboro,United States,40.2618,-75.81
Coshocton,United States,40.262,-81.8482
Canonsburg,United States,40.2642,-80.1868
Hightstown,United States,40.2685,-74.525
Tinton Falls,United States,40.2708,-74.0949
Katerini,Greece,40.2723,22.5025
Beatrice,United States,40.2738,-96.7455
Elwood,United States,40.2743,-85.8372
Harrisburg,United States,40.2752,-76.8843
Frankfort,United States,40.2799,-86.5181
Tipton,United States,40.2818,-86.0424
Covilha,Portugal,40.2833,-7.5
Tepelene,Albania,40.2833,20.0333
Delaware,United States,40.287,-83.0749
West Long Branch,United States,40.2883,-74.0186
Sidney,United States,40.2892,-84.1666
Khujand,Tajikistan,40.29,69.6199
Eatontown,United States,40.2913,-74.0558
Konibodom,Tajikistan,40.2922,70.4272
Jefferson Hills,United States,40.2927,-79.9329
Roosevelt,United States,40.2932,-110.0037
Long Branch,United States,40.2965,-73.9915
Clairton,United States,40.2976,-79.8854
Orem,United States,40.2988,-111.699
Kozani,Greece,40.3007,21.789
Ashtarak,Armenia,40.3017,44.3592
Shillington,United States,40.303,-75.967
Rantoul,United States,40.3032,-88.1551
Berthoud,United States,40.3059,-105.0412
Tokat,Turkey,40.306,36.563
Palmyra,United States,40.31,-76.5944
Milliken,United States,40.3105,-104.8556
Souderton,United States,40.311,-75.3223
Greensburg,United States,40.3113,-79.5445
Latrobe,United States,40.3125,-79.3826
Eagle Mountain,United States,40.3137,-112.0114
Doylestown,United States,40.314,-75.128
Oceanport,United States,40.316,-74.0205
Bethel Park,United States,40.3239,-80.0364
Johnstown,United States,40.3258,-78.9194
Jeannette,United States,40.3277,-79.6139
Pleasant Hills,United States,40.3298,-79.9596
Wyomissing,United States,40.3317,-75.9703
Erseke,Albania,40.3333,20.6833
Roaring Spring,United States,40.3348,-78.3959
