city_name,country_name,latitude,longitude
Huize,China,26.3504,103.4167
Zhanyi,China,25.6005,103.8166
Liuhe,China,42.2789,125.7173
Deyang,China,31.1333,104.4
Yibin,China,28.77,104.57
Zhijiang,China,27.4409,109.678
Shaoyang,China,27,111.2001
Yueyang,China,29.3801,113.1
Neijiang,China,29.5804,105.05
Langzhong,China,31.5759,105.9656
Xichang,China,27.88,102.3
Wenshan,China,23.3724,104.2497
Xuzhou,China,34.28,117.18
Zigong,China,29.4,104.78
Mianyang,China,31.47,104.77
Shaowu,China,27.3004,117.5
Suining,China,30.5333,105.5333
Panzhihua,China,26.55,101.73
Nanchong,China,30.7804,106.13
Tonghua,China,41.68,125.75
Shaoguan,China,24.8,113.58
Chaozhou,China,23.68,116.63
Meizhou,China,24.3005,116.12
Xiamen,China,24.45,118.08
Zhangzhou,China,24.5204,117.67
Zhuhai,China,22.2769,113.5678
Putian,China,25.4303,119.02
Foshan,China,23.0301,113.12
Dongguan,China,23.0489,113.7447
Zhanjiang,China,21.2,110.38
Jiangmen,China,22.5804,113.08
Huizhou,China,23.08,114.4
Qingyuan,China,23.7004,113.0301
Heyuan,China,23.7304,114.68
Quanzhou,China,24.9,118.58
Longyan,China,25.1804,117.03
Sanming,China,26.23,117.58
Ninde,China,26.6804,119.5301
Wuzhou,China,23.48,111.32
Zhaoqing,China,23.0504,112.45
Wangqing,China,43.3248,129.7343
Shenzhen,China,22.5524,114.1221
Guilin,China,25.28,110.28
Liuzhou,China,24.28,109.25
Yuxi,China,24.38,102.57
Shantou,China,23.37,116.67
Nanping,China,26.6304,118.17
Pingdingshan,China,33.7304,113.3
Ningbo,China,29.88,121.55
Nanyang,China,33.0004,112.53
Longxi,China,35.0476,104.6394
Linjiang,China,41.8363,126.936
Changting,China,25.867,116.3167
Jiujiang,China,29.73,115.98
Helong,China,42.5348,129.0044
Chifeng,China,42.27,118.95
Yichun,China,27.8333,114.4
Jian,China,27.1304,115
Anlu,China,31.27,113.67
Shaoxing,China,30.0004,120.57
Shashi,China,30.32,112.23
Huangshi,China,30.22,115.1
Sanya,China,18.2591,109.504
Shangrao,China,28.4704,117.97
Bose,China,23.8997,106.6133
Simao,China,22.7807,100.9782
Wuhan,China,30.58,114.27
Yichang,China,30.7,111.28
Jingdezhen,China,29.2704,117.18
Shiyan,China,32.57,110.78
Lianyungang,China,34.6004,119.17
Tongliao,China,43.62,122.27
Kailu,China,43.5837,121.2
Xiangfan,China,32.02,112.13
Jinshi,China,29.6321,111.8517
Xilinhot,China,43.9443,116.0443
Jincheng,China,35.5004,112.83
Jining,China,41.03,113.08
Yangquan,China,37.87,113.57
Ergun Zuoqi,China,50.7833,121.5167
Shuozhou,China,39.3004,112.42
Anxi,China,40.5004,95.8
Pingdu,China,36.7904,119.94
Jinan,China,36.675,116.995
Yuci,China,37.6804,112.73
Pingyi,China,35.5104,117.62
Guangzhou,China,23.145,113.325
Xigaze,China,29.25,88.8833
Changde,China,29.03,111.68
Datong,China,40.08,113.3
Luoyang,China,34.68,112.4701
Shulan,China,44.4091,126.9487
Changchun,China,43.865,125.34
Daan,China,45.5,124.3
Beipiao,China,41.81,120.76
Huanghua,China,38.3704,117.33
Liaoyang,China,41.28,123.18
Handan,China,36.58,114.48
Chengde,China,40.9604,117.93
Tumen,China,42.97,129.8201
Bayan Obo,China,41.7676,109.9711
Alxa Zuoqi,China,38.839,105.6686
Bairin Zuoqi,China,43.9837,119.1834
Linxi,China,43.5171,118.0333
Jiaozuo,China,35.25,113.22
Tianshui,China,34.6,105.92
Taiyuan,China,37.875,112.5451
Hulin,China,45.769,132.9922
Yunxian,China,32.8082,110.8136
Chamdo,China,31.1667,97.2333
Beijing,China,39.9289,116.3883
Wuxi,China,31.58,120.3
Longjiang,China,47.3404,123.18
Maanshan,China,31.7304,118.48
Shangdu,China,41.5494,113.5339
Changping,China,40.2248,116.1944
Hanggin Houqi,China,40.8847,107.14
Changzhou,China,31.78,119.97
Fengjie,China,31.0504,109.5167
Weihai,China,37.5,122.1
Wuhu,China,31.3504,118.37
Gannan,China,47.9204,123.51
Jingmen,China,31.0304,112.1
Arxan,China,47.1833,119.9666
Orongen Zizhiqi,China,50.5667,123.7167
Qingan,China,46.8719,127.5118
Dali,China,25.7,100.18
Baoshan,China,25.12,99.15
Lijiang,China,26.8,100.2666
Yakeshi,China,49.2804,120.73
Tailai,China,46.3904,123.41
Baiquan,China,47.6018,126.0819
Hailar,China,49.2,119.7
Guide,China,36.0451,101.4242
Wanzhou,China,30.82,108.4
Rongzhag,China,30.9504,101.9167
Baishan,China,41.9,126.43
Jyekundo,China,33.0166,96.7333
Jixi,China,45.3,130.97
Xinyu,China,27.8,114.93
Boli,China,45.7564,130.5759
Wuchuan,China,41.0955,111.4408
Xinqing,China,48.2363,129.5059
Linxia,China,35.6,103.2
Anda,China,46.4,125.32
Nancha,China,47.1364,129.2859
Shihezi,China,44.3,86.0299
Yichun,China,47.6999,128.9
Karamay,China,45.5899,84.8599
Lanxi,China,46.2664,126.276
Jiamusi,China,46.83,130.35
Suileng,China,47.246,127.106
Suihua,China,46.6304,126.98
Zhaodong,China,46.0804,125.98
Hailun,China,47.4504,126.93
Zhuzhou,China,27.83,113.15
Nenjiang,China,49.18,125.23
Qinggang,China,46.69,126.1
Ningan,China,44.3313,129.4659
Yian,China,47.8804,125.3
Mudangiang,China,44.575,129.59
Golmud,China,36.4166,94.8833
Jiayuguan,China,39.82,98.3
Pingxiang,China,27.62,113.85
Gyangze,China,28.95,89.6333
Zhucheng,China,35.99,119.3801
Zalantun,China,48,122.72
Shangzhi,China,45.2204,127.97
Linkou,China,45.2819,130.2519
Pingliang,China,35.5304,106.6801
Zhangye,China,38.93,100.45
Angangxi,China,47.1601,123.8
Tieli,China,46.9504,128.05
Nagchu,China,31.48,92.05
Ganzhou,China,25.92,114.95
Hegang,China,47.4,130.37
Qinzhou,China,21.9504,108.62
Beian,China,48.239,126.482
Yangjiang,China,21.8504,111.97
Huaibei,China,33.9504,116.75
Wuhai,China,39.6647,106.8122
Zixing,China,25.97,113.4
Anqing,China,30.5,117.05
Yaan,China,29.9804,103.08
Hotan,China,37.0997,79.9269
Urumqi,China,43.805,87.575
Lianxian,China,24.7815,112.3825
Wuwei,China,37.928,102.641
Tacheng,China,46.75,82.95
Luan,China,31.7503,116.48
Altay,China,47.8666,88.1166
Qingdao,China,36.09,120.33
Liaocheng,China,36.4304,115.97
Heihe,China,50.25,127.446
Leshan,China,29.5671,103.7333
Fulin,China,29.35,102.7167
Erenhot,China,43.6616,111.9655
Puyang,China,35.7004,114.98
Yancheng,China,33.3856,120.1253
Kashgar,China,39.4763,75.9699
Dezhou,China,37.4504,116.3
Xiangtai,China,37.05,114.5
Rizhao,China,35.4304,119.45
Heze,China,35.23,115.45
Gar,China,32.2004,79.9833
Jiaohe,China,43.7163,127.346
Hechi,China,23.0965,109.6091
Xuanhua,China,40.5944,115.0243
Anyang,China,36.08,114.35
Kaifeng,China,34.85,114.35
Dengzhou,China,32.6804,112.08
Xuchang,China,34.0204,113.82
Xinxiang,China,35.3204,113.87
Nyingchi,China,29.5333,94.4167
Yumen,China,39.83,97.73
Luohe,China,33.57,114.03
Zhoukou,China,33.6304,114.63
Jinchang,China,38.4957,102.1739
Korla,China,41.73,86.15
Aksu,China,41.15,80.25
Fuan,China,27.0704,119.62
Hami,China,42.827,93.515
Kuqa,China,41.7277,82.9364
Turpan,China,42.9354,89.165
Quiemo,China,38.1338,85.5333
Yining,China,43.9,81.35
Linchuan,China,27.9703,116.36
Linqing,China,36.8504,115.68
Koktokay,China,47.0004,89.4666
Jinxi,China,40.7503,120.83
Chongqing,China,29.565,106.595
Xining,China,36.62,101.77
Lanzhou,China,36.056,103.792
Yinchuan,China,38.468,106.273
Hefei,China,31.85,117.28
Ankang,China,32.68,109.02
Jiexiu,China,37.04,111.9
Xianyang,China,34.3456,108.7147
Yulin,China,38.2833,109.7333
Fengzhen,China,40.4547,113.1443
Baoji,China,34.38,107.15
Tongchuan,China,35.08,109.03
Hanzhong,China,33.13,107.03
Xinzhou,China,38.4104,112.72
Changzhi,China,36.1839,113.1053
Houma,China,35.62,111.21
Hulan Ergi,China,47.21,123.61
Xinyi,China,34.38,118.35
Qiqihar,China,47.345,123.99
Taonan,China,45.3304,122.78
Baicheng,China,45.62,122.82
Ulanhot,China,46.08,122.08
Qitaihe,China,45.8,130.85
Chenzhou,China,25.8004,113.0301
Nanjing,China,32.05,118.78
Nantong,China,32.0304,120.825
Yangzhou,China,32.4,119.43
Zhenjiang,China,32.22,119.43
Taizhou,China,32.4904,119.9
Suzhou,China,31.3005,120.62
Jiaojing,China,28.6804,121.45
Jiaxing,China,30.7704,120.75
Hangzhou,China,30.25,120.17
Huzhou,China,30.8704,120.1
Huangyan,China,28.65,121.25
Linhai,China,28.85,121.12
Wenzhou,China,28.02,120.6501
Jinhua,China,29.12,119.65
Lishui,China,28.4504,119.9
Quzhou,China,28.9704,118.87
Fuyang,China,30.0533,119.9519
Wafangdian,China,39.6259,121.996
Zhuanghe,China,39.6823,122.9619
Dalian,China,38.9228,121.6298
Siping,China,43.17,124.33
Dandong,China,40.1436,124.3936
Huanren,China,41.2563,125.346
Tumaco,Colombia,1.81,-78.81
Sincelejo,Colombia,9.2904,-75.38
Quibdo,Colombia,5.6904,-76.66
Leticia,Colombia,-4.22,-69.94
Inirida,Colombia,3.854,-67.9061
Pasto,Colombia,1.2136,-77.2811
Ibague,Colombia,4.4389,-75.2322
Nuqui,Colombia,5.6852,-77.2745
Cartago,Colombia,4.75,-75.91
Cali,Colombia,3.4,-76.5
Barranquilla,Colombia,10.96,-74.8
Barrancabermeja,Colombia,7.09,-73.85
Yarumal,Colombia,7.0306,-75.5905
San Andres,Colombia,12.5621,-81.6903
Riohacha,Colombia,11.5403,-72.91
Pereira,Colombia,4.8104,-75.68
Armenia,Colombia,4.5343,-75.6811
Arjona,Colombia,10.26,-75.35
Cartagena,Colombia,10.3997,-75.5144
Tunja,Colombia,5.5504,-73.37
Honda,Colombia,5.1903,-74.75
Puerto Carreno,Colombia,6.185,-67.493
Tolu,Colombia,9.5358,-75.572
El Carmen de Bolivar,Colombia,9.7204,-75.13
Arauca,Colombia,7.0907,-70.7616
Neiva,Colombia,2.931,-75.3302
Campoalegre,Colombia,2.69,-75.33
Puerto Lopez,Colombia,4.09,-72.96
Villavicencio,Colombia,4.1533,-73.635
San Martin,Colombia,3.6904,-73.69
El Banco,Colombia,9.0003,-73.98
Sabanalarga,Colombia,10.64,-74.92
Turbo,Colombia,8.1004,-76.74
Mocoa,Colombia,1.15,-76.63
Medellin,Colombia,6.275,-75.575
Yopal,Colombia,5.347,-72.406
Ipiales,Colombia,0.8304,-77.65
Ocana,Colombia,8.2404,-73.35
San Jose del Guaviare,Colombia,2.57,-72.64
San Vicente del Caguan,Colombia,2.0704,-74.64
Puerto Berrio,Colombia,6.4804,-74.42
Valledupar,Colombia,10.48,-73.25
Soledad,Colombia,10.92,-74.77
Bucaramanga,Colombia,7.1301,-73.1259
Socorro,Colombia,6.4603,-73.27
Duitama,Colombia,5.8305,-73.02
Monteria,Colombia,8.7575,-75.89
Sogamoso,Colombia,5.72,-72.94
Sonson,Colombia,5.7166,-75.3166
Cucuta,Colombia,7.92,-72.52
Chiquinquira,Colombia,5.6204,-73.8199
Guapi,Colombia,2.5604,-77.86
Buenaventura,Colombia,3.8724,-77.0505
Bogota,Colombia,4.5964,-74.0833
Pamplona,Colombia,7.3904,-72.66
Magangue,Colombia,9.23,-74.74
Lorica,Colombia,9.2419,-75.816
Ayapel,Colombia,8.3304,-75.15
Cienaga,Colombia,11.0104,-74.25
Santa Marta,Colombia,11.2472,-74.2017
Orocue,Colombia,4.7946,-71.34
Tulua,Colombia,4.0904,-76.21
Manizales,Colombia,5.06,-75.52
Girardot,Colombia,4.31,-74.81
Garzon,Colombia,2.2104,-75.65
Florencia,Colombia,1.6104,-75.62
Bello,Colombia,6.33,-75.57
Tuquerres,Colombia,1.09,-77.6199
Jurado,Colombia,7.1217,-77.7564
Tame,Colombia,6.4603,-71.74
Mitu,Colombia,1.1983,-70.1736
Popayan,Colombia,2.42,-76.61
San Jose,Costa Rica,9.935,-84.0841
Sixaola,Costa Rica,9.5204,-82.62
Alajuela,Costa Rica,10.02,-84.23
Canas,Costa Rica,10.43,-85.1
La Cruz,Costa Rica,11.0704,-85.63
Cartago,Costa Rica,9.87,-83.93
Liberia,Costa Rica,10.6338,-85.4333
Heredia,Costa Rica,9.992,-84.12
Puerto Limon,Costa Rica,10,-83.0333
Ciudad Cortes,Costa Rica,8.9604,-83.53
Golfito,Costa Rica,8.65,-83.15
Quesada,Costa Rica,10.3305,-84.44
Puntarenas,Costa Rica,9.9702,-84.8336
Havana,Cuba,23.132,-82.3642
Guines,Cuba,22.8361,-82.028
San Antonio de los Banos,Cuba,22.8911,-82.4991
Colon,Cuba,22.7196,-80.9058
Placetas,Cuba,22.3158,-79.6555
Sagua la Grande,Cuba,22.809,-80.0711
Manzanillo,Cuba,20.3438,-77.1166
Moron,Cuba,22.1099,-78.6275
Caibarien,Cuba,22.5158,-79.4722
Artemisa,Cuba,22.8134,-82.7619
Bayamo,Cuba,20.3795,-76.6433
Camaguey,Cuba,21.3808,-77.9169
Ciego de Avila,Cuba,21.84,-78.7619
Cienfuegos,Cuba,22.1444,-80.4403
Guantanamo,Cuba,20.1453,-75.2061
Holguin,Cuba,20.8872,-76.2631
Matanzas,Cuba,23.0415,-81.5775
Nueva Gerona,Cuba,21.8837,-82.8
Pinar del Rio,Cuba,22.4175,-83.6981
San Jose de las Lajas,Cuba,22.9614,-82.1511
Sancti Spiritus,Cuba,21.9301,-79.4425
Santa Clara,Cuba,22.4,-79.9667
Santiago de Cuba,Cuba,20.025,-75.8213
Las Tunas,Cuba,20.9601,-76.9544
Banes,Cuba,20.9629,-75.7186
Palma Soriano,Cuba,20.2172,-75.9988
Nuevitas,Cuba,21.5456,-77.2644
Vila da Ribeira Brava,Cabo Verde,16.6167,-24.3
Tarrafal,Cabo Verde,16.5667,-24.3667
Vila do Maio,Cabo Verde,15.1333,-23.2167
Vila Nova Sintra,Cabo Verde,14.8667,-24.7167
Porto dos Mosteiros,Cabo Verde,15.0333,-24.3333
Sao Domingos,Cabo Verde,15.0167,-23.5667
Picos,Cabo Verde,15.0833,-23.65
Santa Maria,Cabo Verde,16.6,-22.9
Sao Filipe,Cabo Verde,14.9,-24.5167
Tarrafal,Cabo Verde,15.2833,-23.7667
Praia,Cabo Verde,14.9167,-23.5167
Assomada,Cabo Verde,15.1,-23.6833
Cidade Velha,Cabo Verde,14.9167,-23.6167
Cova Figueira,Cabo Verde,14.8833,-24.3
Mindelo,Cabo Verde,16.8838,-25
Porto Novo,Cabo Verde,17.0254,-25.0666
Ribeira Grande,Cabo Verde,17.1856,-25.0724
Pombas,Cabo Verde,17.1503,-25.0201
Calheta de Sao Miguel,Cabo Verde,15.1833,-23.6
Vila de Sal Rei,Cabo Verde,16.1833,-22.9167
Willemstad,Cura袯,12.2004,-69.02
Flying Fish Cove,Christmas Island,-10.4167,105.7167
Lemosos,Cyprus,34.6754,33.0333
Famagusta,Cyprus,35.1205,33.9389
Larnaka,Cyprus,34.917,33.636
Kyrenia,Cyprus,35.3363,33.3173
Paphos,Cyprus,34.7559,32.4225
Nicosia,Cyprus,35.1667,33.3666
Usti Nad Labem,Czechia,50.663,14.081
Pardubice,Czechia,50.0404,15.76
Jihlava,Czechia,49.4004,15.5833
Liberec,Czechia,50.8,15.08
Prague,Czechia,50.0833,14.466
Brno,Czechia,49.2004,16.61
Pizen,Czechia,49.7404,13.36
Ceske Budejovice,Czechia,48.98,14.46
Karlovy Vary,Czechia,50.237,12.875
Ostrava,Czechia,49.8304,18.25
Olomouc,Czechia,49.63,17.25
Hradec Kralove,Czechia,50.206,15.812
Zlin,Czechia,49.2304,17.65
Berlin,Germany,52.5218,13.4015
Cologne,Germany,50.93,6.95
Munich,Germany,48.1299,11.575
Potsdam,Germany,52.4004,13.07
Kiel,Germany,54.3304,10.13
Wiesbaden,Germany,50.0804,8.25
Magdeburg,Germany,52.1304,11.62
Bremen,Germany,53.08,8.8
Hannover,Germany,52.367,9.7167
Dusseldorf,Germany,51.2204,6.78
Saarbrucken,Germany,49.2504,6.97
Schwerin,Germany,53.6333,11.4167
Hamburg,Germany,53.55,10
Stuttgart,Germany,48.78,9.2
Dresden,Germany,51.05,13.75
Erfurt,Germany,50.9701,11.03
Mainz,Germany,49.9825,8.2732
Rostock,Germany,54.0704,12.15
Kassel,Germany,51.3,9.5
Dortmund,Germany,51.53,7.45
Duisburg,Germany,51.43,6.75
Essen,Germany,51.45,7.0166
Bonn,Germany,50.7205,7.08
Bielefeld,Germany,52.03,8.53
Lubeck,Germany,53.8704,10.67
Flensburg,Germany,54.7837,9.4333
Emden,Germany,53.3667,7.2167
Wuppertal,Germany,51.25,7.17
Munster,Germany,51.9704,7.62
Osnabruck,Germany,52.2804,8.05
Gottingen,Germany,51.5204,9.92
Oldenburg,Germany,53.13,8.22
Stralsund,Germany,54.3004,13.1
Braunschweig,Germany,52.25,10.5
Bremerhaven,Germany,53.5504,8.58
Freiburg,Germany,48.0004,7.8699
Karlsruhe,Germany,49,8.4
Heidelberg,Germany,49.42,8.7
Ingolstadt,Germany,48.7704,11.45
Passau,Germany,48.567,13.4666
Rosenheim,Germany,47.8503,12.1333
Augsburg,Germany,48.35,10.9
Regensburg,Germany,49.0204,12.12
Wurzburg,Germany,49.8004,9.95
Coburg,Germany,50.2666,10.9666
Hof,Germany,50.317,11.9167
Ulm,Germany,48.4004,10
Nurnberg,Germany,49.45,11.08
Furth,Germany,49.47,11
Giessen,Germany,50.5837,8.65
Mannheim,Germany,49.5004,8.47
Frankfurt,Germany,50.1,8.675
Koblenz,Germany,50.3505,7.6
Chemnitz,Germany,50.83,12.92
Cottbus,Germany,51.7704,14.33
Jena,Germany,50.9304,11.58
Gera,Germany,50.8704,12.07
Leipzig,Germany,51.3354,12.41
Tadjoura,Djibouti,11.7833,42.9
Arta,Djibouti,11.5264,42.8519
Ali Sabih,Djibouti,11.1562,42.7125
Dikhil,Djibouti,11.104,42.372
Djibouti,Djibouti,11.595,43.148
Obock,Djibouti,11.9734,43.2856
Vejle,Denmark,55.709,9.535
Hillerod,Denmark,55.9333,12.3167
Kobenhavn,Denmark,55.6786,12.5635
Viborg,Denmark,56.4333,9.4
Soro,Denmark,55.433,11.5667
Roskilde,Denmark,55.65,12.0833
Odense,Denmark,55.4004,10.3833
Svendborg,Denmark,55.0704,10.6167
Esbjerg,Denmark,55.467,8.45
Aarhus,Denmark,56.1572,10.2107
Aalborg,Denmark,57.0337,9.9166
Frederikshavn,Denmark,57.4337,10.5333
Roseau,Dominica,15.301,-61.387
El Seibo,Dominican Republic,18.764,-69.035
Cotui,Dominican Republic,19.059,-70.152
Pedernales,Dominican Republic,18.038,-71.741
Neiba,Dominican Republic,18.4666,-71.4166
Jimani,Dominican Republic,18.493,-71.851
Comendador,Dominican Republic,18.876,-71.707
Monte Cristi,Dominican Republic,19.867,-71.65
Sabaneta,Dominican Republic,19.505,-71.345
Dajabon,Dominican Republic,19.548,-71.705
Puerto Plata,Dominican Republic,19.7902,-70.6902
Moca,Dominican Republic,19.397,-70.523
Samana,Dominican Republic,19.212,-69.332
Higuey,Dominican Republic,18.616,-68.708
Monte Plata,Dominican Republic,18.807,-69.784
Hato Mayor,Dominican Republic,18.764,-69.257
Nagua,Dominican Republic,19.376,-69.847
Salcedo,Dominican Republic,19.383,-70.4167
Azua,Dominican Republic,18.454,-70.729
Bani,Dominican Republic,18.28,-70.331
Bonao,Dominican Republic,18.942,-70.409
San Francisco de Macoris,Dominican Republic,19.3,-70.25
Mao,Dominican Republic,19.552,-71.075
Santo Domingo Este,Dominican Republic,18.4885,-69.8571
San Cristobal,Dominican Republic,18.416,-70.109
La Romana,Dominican Republic,18.417,-68.9666
Santiago,Dominican Republic,19.5,-70.67
Santo Domingo,Dominican Republic,18.4701,-69.9001
La Vega,Dominican Republic,19.2166,-70.5166
San Juan,Dominican Republic,18.807,-71.229
Barahona,Dominican Republic,18.2004,-71.1
San Pedro de Macoris,Dominican Republic,18.4504,-69.3
Bavaro,Dominican Republic,18.717,-68.45
Beni Ounif,Algeria,32.0493,-1.2514
Algiers,Algeria,36.7631,3.0506
Hassi Messaoud,Algeria,31.7023,6.0545
Ouargla,Algeria,31.97,5.34
Touggourt,Algeria,33.1,6.06
Djanet,Algeria,24.5529,9.4823
Illizi,Algeria,26.4834,8.4666
I-n-Amenas,Algeria,28.0503,9.55
Annaba,Algeria,36.92,7.76
El Oued,Algeria,33.3704,6.86
Laghouat,Algeria,33.81,2.88
Tlimcen,Algeria,34.8904,-1.32
Oran,Algeria,35.71,-0.62
Mostaganem,Algeria,35.9404,0.09
Relizane,Algeria,35.7373,0.556
Tissemsilt,Algeria,35.6072,1.8108
Saida,Algeria,34.8404,0.14
Sidi bel Abbes,Algeria,35.1903,-0.64
Mascara,Algeria,35.4004,0.14
Chlef,Algeria,36.1704,1.32
Djelfa,Algeria,34.68,3.25
Tiarat,Algeria,35.3804,1.32
Ain Defla,Algeria,36.2641,1.9679
Tipasa,Algeria,36.5897,2.4475
Blida,Algeria,36.4203,2.83
Bechar,Algeria,31.6111,-2.23
Ghardaia,Algeria,32.49,3.67
El Bayadh,Algeria,33.6904,1.01
Naama,Algeria,33.2667,-0.3167
Adrar,Algeria,27.87,-0.29
El Golea,Algeria,30.5666,2.8833
In Amguel,Algeria,23.6939,5.1647
Tamanrasset,Algeria,22.785,5.5228
Reggane,Algeria,26.7,0.1666
I-n-Salah,Algeria,27.2166,2.4666
Tindouf,Algeria,27.6742,-8.1478
Timimoun,Algeria,29.2365,0.27
Medea,Algeria,36.2704,2.77
Boumerdes,Algeria,36.759,3.4748
Bejaia,Algeria,36.7604,5.07
Bouira,Algeria,36.3805,3.9
Tizi-Ouzou,Algeria,36.8,4.0333
Bordj Bou Arreridj,Algeria,36.059,4.63
M'sila,Algeria,35.7,4.545
Biskra,Algeria,34.86,5.73
Batna,Algeria,35.57,6.17
Guelma,Algeria,36.466,7.428
Skikda,Algeria,36.8804,6.9
Jijel,Algeria,36.822,5.766
Constantine,Algeria,36.36,6.5999
Setif,Algeria,36.18,5.4
Sefra,Algeria,32.7604,-0.5799
Abadla,Algeria,31.0171,-2.7333
El Tarf,Algeria,36.7672,8.3138
Oum el Bouaghi,Algeria,35.85,7.15
Mila,Algeria,36.4503,6.2644
Tebessa,Algeria,35.4104,8.12
Khenchela,Algeria,35.4358,7.1433
Souk Ahras,Algeria,36.2904,7.95
Ain Temouchent,Algeria,35.2975,-1.1404
Valdez,Ecuador,1.2671,-78.9855
Pinas,Ecuador,-3.67,-79.65
Alausi,Ecuador,-2.19,-78.85
Yaupi,Ecuador,-2.8543,-77.9363
Quito,Ecuador,-0.215,-78.5001
San Gabriel,Ecuador,0.61,-77.84
Jipijapa,Ecuador,-1.3496,-80.58
Santa Cruz,Ecuador,-0.5333,-90.35
Puerto Villamil,Ecuador,-0.9333,-91.0167
Cayambe,Ecuador,0.0504,-78.16
Salinas,Ecuador,-2.2,-80.98
San Lorenzo,Ecuador,1.2704,-78.8601
Milagro,Ecuador,-2.1796,-79.6
Muisne,Ecuador,0.61,-80.02
Zamora,Ecuador,-4.0696,-78.97
Nueva Loja,Ecuador,0.0906,-76.8884
Manta,Ecuador,-0.98,-80.73
Chone,Ecuador,-0.6896,-80.09
Sangolqui,Ecuador,-0.31,-78.46
Macara,Ecuador,-4.3796,-79.95
Guayaquil,Ecuador,-2.22,-79.92
Ibarra,Ecuador,0.3604,-78.13
Loja,Ecuador,-3.99,-79.21
Babahoyo,Ecuador,-1.7996,-79.54
Portoviejo,Ecuador,-1.06,-80.46
Macas,Ecuador,-2.3096,-78.12
Puyo,Ecuador,-1.483,-77.987
Ambato,Ecuador,-1.2696,-78.62
Tena,Ecuador,-0.9796,-77.81
Puerto Francisco de Orellana,Ecuador,-0.4664,-76.9872
Santo Domingo de los Colorados,Ecuador,-0.253,-79.1754
Santa Elena,Ecuador,-2.2262,-80.8587
Puerto Baquerizo Moreno,Ecuador,-0.9,-89.6
Cuenca,Ecuador,-2.9,-79
Guaranda,Ecuador,-1.61,-79.01
Azogues,Ecuador,-2.74,-78.84
Tulcan,Ecuador,0.822,-77.732
Riobamba,Ecuador,-1.67,-78.65
Latacunga,Ecuador,-0.9296,-78.61
Machala,Ecuador,-3.26,-79.96
Esmeraldas,Ecuador,0.9304,-79.67
Valga,Estonia,57.7744,26.0453
Viljandi,Estonia,58.3639,25.59
Tallinn,Estonia,59.4339,24.728
Kardla,Estonia,58.9978,22.7492
Rakvere,Estonia,59.3464,26.3558
Parnu,Estonia,58.3747,24.5136
Paide,Estonia,58.8856,25.5572
Jogeva,Estonia,58.7467,26.3939
Polva,Estonia,58.0603,27.0694
Tartu,Estonia,58.3839,26.7099
Rapla,Estonia,59.0072,24.7928
Kuressaare,Estonia,58.2481,22.5039
Johvi,Estonia,59.3592,27.4211
Voru,Estonia,57.8339,27.0194
Haapsalu,Estonia,58.9431,23.5414
Kohtla-Jarve,Estonia,59.4,27.2833
Narva,Estonia,59.3776,28.1603
Berenice,Egypt,23.946,35.4842
Beni Mazar,Egypt,28.4904,30.81
Samalut,Egypt,28.3004,30.71
El Mansura,Egypt,31.0504,31.38
Mallawi,Egypt,27.7304,30.84
El Minya,Egypt,28.09,30.75
Siwa,Egypt,29.2,25.5167
Matruh,Egypt,31.3504,27.23
Qena,Egypt,26.1505,32.72
Salum,Egypt,31.567,25.15
El Daba,Egypt,31.0338,28.4333
El Faiyum,Egypt,29.31,30.84
Asyut,Egypt,27.19,31.1799
Bur Safaga,Egypt,26.7337,33.9333
El Alamein,Egypt,30.8171,28.95
Kom Ombo,Egypt,24.47,32.95
El Giza,Egypt,30.01,31.19
Isna,Egypt,25.2904,32.5499
El Kharga,Egypt,25.44,30.55
Qasr Farafra,Egypt,27.0671,27.9666
Girga,Egypt,26.3304,31.88
El Qasr,Egypt,25.7004,28.8833
Hurghada,Egypt,27.23,33.83
Sohag,Egypt,26.5504,31.7
El Tur,Egypt,28.2394,33.6148
Bur Said,Egypt,31.26,32.29
Tanta,Egypt,30.7904,31
Ismailia,Egypt,30.5903,32.26
Suez,Egypt,30.005,32.5499
Beni Suef,Egypt,29.0804,31.09
Aswan,Egypt,24.0875,32.8989
Cairo,Egypt,30.05,31.25
Benha,Egypt,30.4667,31.1833
Dumyat,Egypt,31.4204,31.82
Zagazig,Egypt,30.5833,31.5167
Alexandria,Egypt,31.2,29.95
Shibin el Kom,Egypt,30.592,30.9
El Arish,Egypt,31.1249,33.8006
Damanhur,Egypt,31.0504,30.47
Luxor,Egypt,25.7,32.65
Rashid,Egypt,31.4604,30.39
Kafr el Sheikh,Egypt,31.109,30.936
Tessenei,Eritrea,15.1104,36.6575
Mendefera,Eritrea,14.886,38.8163
Assab,Eritrea,13.01,42.73
Agordat,Eritrea,15.549,37.8867
Barentu,Eritrea,15.1058,37.5907
Massawa,Eritrea,15.6101,39.45
Asmara,Eritrea,15.3333,38.9333
Keren,Eritrea,15.6804,38.45
Vitoria,Spain,42.85,-2.67
Santander,Spain,43.3805,-3.8
Logrono,Spain,42.4704,-2.43
Barcelona,Spain,41.3833,2.1834
Mataro,Spain,41.54,2.45
Oviedo,Spain,43.3505,-5.83
Arrecife,Spain,28.969,-13.5378
Las Palmas,Spain,28.1,-15.43
Toledo,Spain,39.867,-4.0167
Lorca,Spain,37.6886,-1.6985
Zaragoza,Spain,41.65,-0.89
Murcia,Spain,37.98,-1.13
